postcode,ward_code,ward_name,msoa_code,msoa_hcl_name,lsoa_code,lsoa_name,la_code,la_name,lon,lat
SK7 5DE,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.129238,53.378899
SK7 5DF,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.129238,53.378899
SK7 5DG,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.128184,53.378298
SK7 5DH,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.130997,53.379077
SK7 5DJ,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.124605,53.377969
SK7 5DL,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.132725,53.378706
SK7 5DN,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.132785,53.378733
SK7 5DP,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.137067,53.377892
SK7 5DQ,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.127797,53.379682
SK7 5DR,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.127433,53.378622
SK7 5DS,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133254,53.374814
SK7 5DT,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5DU,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.126517,53.37901
SK7 5DW,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.12853,53.37827
SK7 5DX,E05015031,Norbury & Woodsmoor,E02001213,Woodsmoor & Mile End,E01005801,Stockport 027B,E08000007,Stockport,-2.138214,53.379545
SK7 5DY,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.129449,53.378944
SK7 5DZ,E05015031,Norbury & Woodsmoor,E02001213,Woodsmoor & Mile End,E01005801,Stockport 027B,E08000007,Stockport,-2.138005,53.38004
SK7 5EA,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133254,53.374814
SK7 5EB,E05015031,Norbury & Woodsmoor,E02001213,Woodsmoor & Mile End,E01005801,Stockport 027B,E08000007,Stockport,-2.137948,53.380822
SK7 5ED,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.127022,53.37696
SK7 5EE,E05015031,Norbury & Woodsmoor,E02001213,Woodsmoor & Mile End,E01005801,Stockport 027B,E08000007,Stockport,-2.137467,53.380903000000004
SK7 5EF,E05015031,Norbury & Woodsmoor,E02001213,Woodsmoor & Mile End,E01005801,Stockport 027B,E08000007,Stockport,-2.135195,53.380241
SK7 5EG,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005836,Stockport 031B,E08000007,Stockport,-2.114193,53.37406
SK7 5EH,E05015031,Norbury & Woodsmoor,E02001213,Woodsmoor & Mile End,E01005801,Stockport 027B,E08000007,Stockport,-2.134562,53.379801
SK7 5EJ,E05015031,Norbury & Woodsmoor,E02001213,Woodsmoor & Mile End,E01005801,Stockport 027B,E08000007,Stockport,-2.136264,53.380815
SK7 5EL,E05015031,Norbury & Woodsmoor,E02001213,Woodsmoor & Mile End,E01005801,Stockport 027B,E08000007,Stockport,-2.137001,53.381047
SK7 5EN,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005836,Stockport 031B,E08000007,Stockport,-2.113755,53.373414
SK7 5EP,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.136407,53.368896
SK7 5ER,E05015031,Norbury & Woodsmoor,E02001213,Woodsmoor & Mile End,E01005801,Stockport 027B,E08000007,Stockport,-2.136032,53.378703
SK7 5EU,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.129238,53.378899
SK7 5EW,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005836,Stockport 031B,E08000007,Stockport,-2.113876,53.373683
SK7 5EX,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.129238,53.378899
SK7 5EY,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.129238,53.378899
SK7 5EZ,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.129238,53.378899
SK7 5FA,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133254,53.374823
SK7 5FB,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5FD,E05015018,Brinnington & Stockport Central,E02001202,Edgeley,E01005822,Stockport 016D,E08000007,Stockport,-2.16156,53.407578
SK7 5FE,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133254,53.374823
SK7 5FF,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133254,53.374823
SK7 5FG,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133254,53.374823
SK7 5FH,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133254,53.374823
SK7 5FJ,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5FL,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5FN,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133254,53.374823
SK7 5FP,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133254,53.374823
SK7 5FQ,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133254,53.374823
SK7 5FR,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133254,53.374823
SK7 5FS,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5FT,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133254,53.374823
SK7 5FU,E05015018,Brinnington & Stockport Central,E02001202,Edgeley,E01005822,Stockport 016D,E08000007,Stockport,-2.16156,53.407578
SK7 5FW,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133254,53.374823
SK7 5FX,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133254,53.374823
SK7 5FY,E05015018,Brinnington & Stockport Central,E02001202,Edgeley,E01005822,Stockport 016D,E08000007,Stockport,-2.16156,53.407578
SK7 5FZ,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5GA,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5HA,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.140323,53.371624
SK7 5HB,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5HD,E05015018,Brinnington & Stockport Central,E02001202,Edgeley,E01005822,Stockport 016D,E08000007,Stockport,-2.16156,53.407578
SK7 5HE,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.140071,53.372595
SK7 5HF,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.141317,53.372261
SK7 5HG,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.137892,53.372849
SK7 5HH,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.137548,53.373407
SK7 5HJ,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.137903,53.371617
SK7 5HL,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.137019,53.372365
SK7 5HN,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.134764,53.372331
SK7 5HP,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.133369,53.373169
SK7 5HQ,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.139364,53.372676
SK7 5HR,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.134573,53.373787
SK7 5HS,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.133401,53.373717
SK7 5HT,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.132517,53.374725
SK7 5HU,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.131138,53.375958
SK7 5HW,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.13451,53.372862
SK7 5HX,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133033,53.376342
SK7 5HY,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133377,53.375712
SK7 5HZ,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133059,53.37503
SK7 5JA,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.134247,53.375244
SK7 5JB,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.136091,53.373795
SK7 5JD,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.13674,53.374396
SK7 5JE,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.141246,53.373492
SK7 5JF,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.133254,53.374823
SK7 5JG,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.141246,53.373492
SK7 5JH,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.14106,53.37165
SK7 5JJ,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.143545,53.373337
SK7 5JL,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.143393,53.372941
SK7 5JN,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.141844,53.372548
SK7 5JP,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.142322,53.371513
SK7 5JQ,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.141246,53.373492
SK7 5JR,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.138593,53.371059
SK7 5JS,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.137041,53.369857
SK7 5JT,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.135222,53.369904
SK7 5JW,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.144714,53.372445
SK7 5JX,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.134999,53.370659
SK7 5JY,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.130665,53.36874
SK7 5JZ,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.138231,53.370799
SK7 5LA,E05015031,Norbury & Woodsmoor,E02001221,Hazel Grove East & South,E01005807,Stockport 035B,E08000007,Stockport,-2.128398,53.369624
SK7 5LB,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.12768,53.370739
SK7 5LD,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005815,Stockport 033D,E08000007,Stockport,-2.127355,53.372393
SK7 5LE,E05015031,Norbury & Woodsmoor,E02001221,Hazel Grove East & South,E01005807,Stockport 035B,E08000007,Stockport,-2.127361,53.369418
SK7 5LG,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.126659,53.370884
SK7 5LH,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005815,Stockport 033D,E08000007,Stockport,-2.125427,53.371173
SK7 5LJ,E05015031,Norbury & Woodsmoor,E02001221,Hazel Grove East & South,E01005807,Stockport 035B,E08000007,Stockport,-2.126308,53.369293
SK7 5LL,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.144695,53.375654
SK7 5LN,E05015018,Brinnington & Stockport Central,E02001202,Edgeley,E01005822,Stockport 016D,E08000007,Stockport,-2.16156,53.407578
SK7 5LP,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.146041,53.373549
SK7 5LQ,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005815,Stockport 033D,E08000007,Stockport,-2.126178,53.370956
SK7 5LR,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.146643,53.373701
SK7 5LS,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.147937,53.374311
SK7 5LT,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005815,Stockport 033D,E08000007,Stockport,-2.125462,53.372629
SK7 5LU,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005815,Stockport 033D,E08000007,Stockport,-2.124366,53.373034
SK7 5LW,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.145779,53.375977
SK7 5LX,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005815,Stockport 033D,E08000007,Stockport,-2.126019,53.373087
SK7 5LY,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005815,Stockport 033D,E08000007,Stockport,-2.126276,53.373752
SK7 5LZ,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005815,Stockport 033D,E08000007,Stockport,-2.125179,53.373825
SK7 5NA,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.128872,53.372302
SK7 5NB,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.130901,53.372255
SK7 5ND,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.128976,53.371681
SK7 5NE,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.131108,53.370978
SK7 5NF,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.129693,53.370224
SK7 5NG,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.129244,53.371079
SK7 5NH,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.128834,53.369416
SK7 5NJ,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.1319,53.369566
SK7 5NL,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.131042,53.36918
SK7 5NN,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5NP,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.129211,53.36991
SK7 5NQ,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.129137,53.370486
SK7 5NR,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.127711,53.370811
SK7 5NT,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.119226,53.378702
SK7 5NU,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.120246,53.378072
SK7 5NX,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.122002,53.376866
SK7 5NY,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.121954,53.37603
SK7 5NZ,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.121719,53.378008
SK7 5PA,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.120918,53.376247
SK7 5PB,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.120164,53.37569
SK7 5PD,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.123098,53.376514
SK7 5PE,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005815,Stockport 033D,E08000007,Stockport,-2.122235,53.374475
SK7 5PF,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005815,Stockport 033D,E08000007,Stockport,-2.124671,53.374715
SK7 5PG,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005815,Stockport 033D,E08000007,Stockport,-2.12473,53.374418
SK7 5PH,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005815,Stockport 033D,E08000007,Stockport,-2.126793,53.375558
SK7 5PJ,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005815,Stockport 033D,E08000007,Stockport,-2.127379,53.375485
SK7 5PL,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005815,Stockport 033D,E08000007,Stockport,-2.127209,53.374119
SK7 5PN,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.129671,53.372831
SK7 5PP,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.131403,53.374142
SK7 5PQ,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005815,Stockport 033D,E08000007,Stockport,-2.125996,53.375621
SK7 5PR,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.129316,53.374728
SK7 5PS,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.128982,53.373722
SK7 5PT,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.130769,53.373396
SK7 5PU,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.130862,53.374133
SK7 5PW,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.1319,53.37433
SK7 5PX,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005806,Stockport 033A,E08000007,Stockport,-2.130171,53.374251
SK7 5PY,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005815,Stockport 033D,E08000007,Stockport,-2.127721,53.374406
SK7 5PZ,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005815,Stockport 033D,E08000007,Stockport,-2.127721,53.374406
SK7 5QG,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.129238,53.378899
SK7 5QJ,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.138254,53.37799
SK7 5QL,E05015031,Norbury & Woodsmoor,E02001223,Bramhall North East,E01005811,Stockport 037D,E08000007,Stockport,-2.146264,53.377369
SK7 5QN,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.146262,53.376749
SK7 5QP,E05015031,Norbury & Woodsmoor,E02001223,Bramhall North East,E01005811,Stockport 037D,E08000007,Stockport,-2.145738,53.377316
SK7 5QQ,E05015031,Norbury & Woodsmoor,E02001217,Hazel Grove North,E01005840,Stockport 031D,E08000007,Stockport,-2.129238,53.378899
SK7 5QR,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.144864,53.376616
SK7 5QS,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.145565,53.375213
SK7 5QT,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.147188,53.374977
SK7 5QU,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.148,53.37503
SK7 5QW,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.1447600000000002,53.377191
SK7 5QX,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.146346,53.374798
SK7 5QY,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.144857,53.374593
SK7 5QZ,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.146154,53.375895
SK7 5RA,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.145852,53.375509
SK7 5RB,E05015031,Norbury & Woodsmoor,E02001223,Bramhall North East,E01005811,Stockport 037D,E08000007,Stockport,-2.14547,53.378206
SK7 5RD,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.144315,53.378702
SK7 5RE,E05015014,Bramhall North,E02001223,Bramhall North East,E01005811,Stockport 037D,E08000007,Stockport,-2.145773,53.37888
SK7 5SA,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005813,Stockport 033B,E08000007,Stockport,-2.141459,53.378705
SK7 5SD,E05015031,Norbury & Woodsmoor,E02001219,Hazel Grove West,E01005814,Stockport 033C,E08000007,Stockport,-2.138102,53.377451
SK7 5SG,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5WA,E05015018,Brinnington & Stockport Central,E02001202,Edgeley,E01005822,Stockport 016D,E08000007,Stockport,-2.16156,53.407578
SK7 5WP,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5WQ,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5WR,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5WS,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5WT,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5WU,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5WW,E05015018,Brinnington & Stockport Central,E02001202,Edgeley,E01005822,Stockport 016D,E08000007,Stockport,-2.16156,53.407578
SK7 5WY,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5WZ,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5YL,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 5YN,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005838,Stockport 031C,E08000007,Stockport,-2.123369,53.381988
SK7 6AA,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005836,Stockport 031B,E08000007,Stockport,-2.114153,53.375966
SK7 6AB,E05015024,Hazel Grove,E02001217,Hazel Grove North,E01005836,Stockport 031B,E08000007,Stockport,-2.113266,53.37585
SK7 6AD,E05015024,Hazel Grove,E02001221,Hazel Grove East & South,E01005841,Stockport 035D,E08000007,Stockport,-2.112587,53.374925
SK7 6AE,E05015024,Hazel Grove,E02001221,Hazel Grove East & South,E01005841,Stockport 035D,E08000007,Stockport,-2.112,53.374656
SK7 6AF,E05015024,Hazel Grove,E02001221,Hazel Grove East & South,E01005841,Stockport 035D,E08000007,Stockport,-2.108931,53.37349
SK7 6AG,E05015024,Hazel Grove,E02001221,Hazel Grove East & South,E01005841,Stockport 035D,E08000007,Stockport,-2.106646,53.373591
