postcode,lon,lat,area_code,area_name,geometry
M16 0XN,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0XP,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0XQ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0XR,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0XS,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0XT,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0XU,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0XW,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0XX,-2.287086,53.460349,E05000832,Longford,"c(-2.287086, 53.460349)"
M16 0XY,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0XZ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0YA,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0YB,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0YJ,-2.277081,53.452804,E05000832,Longford,"c(-2.277081, 53.452804)"
M16 0YP,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0YQ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0YR,-2.284235,53.459771,E05000832,Longford,"c(-2.284235, 53.459771)"
M16 0YS,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0YT,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0YU,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0YW,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0YX,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0YY,-2.284235,53.459771,E05000832,Longford,"c(-2.284235, 53.459771)"
M16 0YZ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0ZA,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0ZB,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0ZD,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0ZE,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0ZF,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0ZG,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0ZH,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0ZJ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 0ZX,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 1AA,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1AB,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1AE,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1AF,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1AG,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1AJ,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1AL,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1AR,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1AU,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1AX,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1BA,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1BG,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1BH,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1BJ,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1BL,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1BN,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1BS,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1DS,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1FR,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1HY,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1HZ,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1JP,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1LB,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1LP,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1NW,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1PH,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1PN,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1PP,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1PZ,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1RL,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1SD,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1TB,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 1WZ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 1ZL,-2.28308,53.455918,E05000832,Longford,"c(-2.28308, 53.455918)"
M16 6AD,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6AG,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6AJ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6AL,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6AP,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6AR,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6AS,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6AT,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6AU,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6AX,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6AY,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6AZ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6BB,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6BD,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6BF,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6BG,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6BJ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6BL,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6BR,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6BS,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6BU,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6BW,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6BX,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6BZ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DA,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DB,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DD,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DE,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DF,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DG,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DH,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DJ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DL,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DN,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DP,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DQ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DR,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DS,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DT,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DU,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DW,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DX,-2.262773,53.457338,E05000825,Clifford,"c(-2.262773, 53.457338)"
M16 6DY,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6DZ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6EA,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6EB,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6ED,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6EE,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6EF,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6EG,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6EH,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6EJ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6EL,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6EN,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6EP,-2.262773,53.457338,E05000825,Clifford,"c(-2.262773, 53.457338)"
M16 6EQ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6ER,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6ES,-2.262773,53.457338,E05000825,Clifford,"c(-2.262773, 53.457338)"
M16 6ET,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6EU,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6EW,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6EX,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6EY,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6EZ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6FA,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6FB,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6FE,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6FF,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6FG,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6FH,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6FJ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6FL,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6FN,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6FP,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6FQ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 6FR,-2.262773,53.457338,E05000825,Clifford,"c(-2.262773, 53.457338)"
M16 6FS,-2.262773,53.457338,E05000825,Clifford,"c(-2.262773, 53.457338)"
M16 6FT,-2.262773,53.457338,E05000825,Clifford,"c(-2.262773, 53.457338)"
M16 6FU,-2.262773,53.457338,E05000825,Clifford,"c(-2.262773, 53.457338)"
M16 6FW,-2.262773,53.457338,E05000825,Clifford,"c(-2.262773, 53.457338)"
M16 6FX,-2.262773,53.457338,E05000825,Clifford,"c(-2.262773, 53.457338)"
M16 6FZ,-2.262773,53.457338,E05000825,Clifford,"c(-2.262773, 53.457338)"
M16 6GA,-2.262773,53.457338,E05000825,Clifford,"c(-2.262773, 53.457338)"
M16 6GB,-2.262773,53.457338,E05000825,Clifford,"c(-2.262773, 53.457338)"
M16 7AN,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7BQ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7ED,-2.255995,53.459574,E05000825,Clifford,"c(-2.255995, 53.459574)"
M16 7EE,-2.255995,53.459574,E05000825,Clifford,"c(-2.255995, 53.459574)"
M16 7EG,-2.255995,53.459574,E05000825,Clifford,"c(-2.255995, 53.459574)"
M16 7EJ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7ER,-2.255995,53.459574,E05000825,Clifford,"c(-2.255995, 53.459574)"
M16 7FD,-2.259687,53.459872,E05000825,Clifford,"c(-2.259687, 53.459872)"
M16 7FN,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7FX,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7GD,-2.259906,53.46371,E05000825,Clifford,"c(-2.259906, 53.46371)"
M16 7GG,-2.264263,53.457058,E05000825,Clifford,"c(-2.264263, 53.457058)"
M16 7GP,-2.265586,53.459086,E05000825,Clifford,"c(-2.265586, 53.459086)"
M16 7GQ,-2.263454,53.457733,E05000825,Clifford,"c(-2.263454, 53.457733)"
M16 7GR,-2.265485,53.457378,E05000825,Clifford,"c(-2.265485, 53.457378)"
M16 7GS,-2.267615,53.458434,E05000825,Clifford,"c(-2.267615, 53.458434)"
M16 7GT,-2.267324,53.457698,E05000825,Clifford,"c(-2.267324, 53.457698)"
M16 7GU,-2.266551,53.456936,E05000825,Clifford,"c(-2.266551, 53.456936)"
M16 7GX,-2.268164,53.457139,E05000825,Clifford,"c(-2.268164, 53.457139)"
M16 7GY,-2.266607,53.456198,E05000825,Clifford,"c(-2.266607, 53.456198)"
M16 7GZ,-2.266338,53.456595,E05000825,Clifford,"c(-2.266338, 53.456595)"
M16 7HF,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7HJ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7NG,-2.26042,53.461524,E05000825,Clifford,"c(-2.26042, 53.461524)"
M16 7NQ,-2.260091,53.461929,E05000825,Clifford,"c(-2.260091, 53.461929)"
M16 7NR,-2.259288,53.461122,E05000825,Clifford,"c(-2.259288, 53.461122)"
M16 7NX,-2.258786,53.460422,E05000825,Clifford,"c(-2.258786, 53.460422)"
M16 7NY,-2.261784,53.460434,E05000825,Clifford,"c(-2.261784, 53.460434)"
M16 7PB,-2.259818,53.459126,E05000825,Clifford,"c(-2.259818, 53.459126)"
M16 7PF,-2.263087,53.46417,E05000825,Clifford,"c(-2.263087, 53.46417)"
M16 7PG,-2.263929,53.464006,E05000825,Clifford,"c(-2.263929, 53.464006)"
M16 7PH,-2.264607,53.464005,E05000825,Clifford,"c(-2.264607, 53.464005)"
M16 7PJ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7PQ,-2.260843,53.46422,E05000825,Clifford,"c(-2.260843, 53.46422)"
M16 7PR,-2.261593,53.463805,E05000825,Clifford,"c(-2.261593, 53.463805)"
M16 7PS,-2.25952,53.4622,E05000825,Clifford,"c(-2.25952, 53.4622)"
M16 7PT,-2.263595,53.463531,E05000825,Clifford,"c(-2.263595, 53.463531)"
M16 7PU,-2.262622,53.46205,E05000825,Clifford,"c(-2.262622, 53.46205)"
M16 7QA,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7QB,-2.258993,53.462335,E05000825,Clifford,"c(-2.258993, 53.462335)"
M16 7QD,-2.26046,53.463115,E05000825,Clifford,"c(-2.26046, 53.463115)"
M16 7QE,-2.260519,53.460463,E05000825,Clifford,"c(-2.260519, 53.460463)"
M16 7QG,-2.26458,53.457282,E05000825,Clifford,"c(-2.26458, 53.457282)"
M16 7QH,-2.266076,53.455624,E05000825,Clifford,"c(-2.266076, 53.455624)"
M16 7QP,-2.269538,53.457747,E05000825,Clifford,"c(-2.269538, 53.457747)"
M16 7QQ,-2.265051,53.457847,E05000825,Clifford,"c(-2.265051, 53.457847)"
M16 7QR,-2.264985,53.456894,E05000825,Clifford,"c(-2.264985, 53.456894)"
M16 7QS,-2.266361,53.457835,E05000825,Clifford,"c(-2.266361, 53.457835)"
M16 7QT,-2.267301,53.458795,E05000825,Clifford,"c(-2.267301, 53.458795)"
M16 7QU,-2.266948,53.457825,E05000825,Clifford,"c(-2.266948, 53.457825)"
M16 7QW,-2.266526,53.457754,E05000825,Clifford,"c(-2.266526, 53.457754)"
M16 7QX,-2.267866,53.457652,E05000825,Clifford,"c(-2.267866, 53.457652)"
M16 7QY,-2.267346,53.45643,E05000825,Clifford,"c(-2.267346, 53.45643)"
M16 7QZ,-2.26665,53.455857,E05000825,Clifford,"c(-2.26665, 53.455857)"
M16 7RA,-2.265466,53.456803,E05000825,Clifford,"c(-2.265466, 53.456803)"
M16 7RB,-2.262008,53.457764,E05000825,Clifford,"c(-2.262008, 53.457764)"
M16 7RF,-2.26379,53.456052,E05000825,Clifford,"c(-2.26379, 53.456052)"
M16 7RG,-2.262857,53.456288,E05000825,Clifford,"c(-2.262857, 53.456288)"
M16 7RN,-2.259917,53.458146,E05000825,Clifford,"c(-2.259917, 53.458146)"
M16 7RS,-2.262305,53.457089,E05000825,Clifford,"c(-2.262305, 53.457089)"
M16 7RT,-2.26316,53.456494,E05000825,Clifford,"c(-2.26316, 53.456494)"
M16 7RZ,-2.263953,53.455629,E05000825,Clifford,"c(-2.263953, 53.455629)"
M16 7SA,-2.26424,53.455862,E05000825,Clifford,"c(-2.26424, 53.455862)"
M16 7SB,-2.264845,53.456193,E05000825,Clifford,"c(-2.264845, 53.456193)"
M16 7SD,-2.264772,53.456562,E05000825,Clifford,"c(-2.264772, 53.456562)"
M16 7SE,-2.265068,53.455707,E05000825,Clifford,"c(-2.265068, 53.455707)"
M16 7SF,-2.265873,53.454519,E05000825,Clifford,"c(-2.265873, 53.454519)"
M16 7SG,-2.26568,53.454933,E05000825,Clifford,"c(-2.26568, 53.454933)"
M16 7TN,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7UD,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7UL,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7UY,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7UZ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7WB,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7WE,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7WF,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7WG,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7WH,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7WL,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7WN,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7WP,-2.259384,53.459594,E05000825,Clifford,"c(-2.259384, 53.459594)"
M16 7WQ,-2.258339,53.461276,E05000825,Clifford,"c(-2.258339, 53.461276)"
M16 7WR,-2.259035,53.461707,E05000825,Clifford,"c(-2.259035, 53.461707)"
M16 7WS,-2.257935,53.45913,E05000825,Clifford,"c(-2.257935, 53.45913)"
M16 7WT,-2.258557,53.459856,E05000825,Clifford,"c(-2.258557, 53.459856)"
M16 7WU,-2.259819,53.45935,E05000825,Clifford,"c(-2.259819, 53.45935)"
M16 7WW,-2.258524,53.459478,E05000825,Clifford,"c(-2.258524, 53.459478)"
M16 7WX,-2.259024,53.459953,E05000825,Clifford,"c(-2.259024, 53.459953)"
M16 7WY,-2.260799,53.459671,E05000825,Clifford,"c(-2.260799, 53.459671)"
M16 7WZ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7XA,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7XB,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7XP,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7XX,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7XY,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7YD,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7YE,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7YF,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7YY,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7YZ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 7ZF,-2.26203,53.461359,E05000825,Clifford,"c(-2.26203, 53.461359)"
M16 7ZY,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 8AG,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 8BF,-2.265003,53.45506,E05000825,Clifford,"c(-2.265003, 53.45506)"
M16 8BG,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M16 8BS,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M15 4AB,-2.26046,53.465578,E05000825,Clifford,"c(-2.26046, 53.465578)"
M15 4AD,-2.260757,53.464903,E05000825,Clifford,"c(-2.260757, 53.464903)"
M15 4AG,-2.257546,53.46207,E05000825,Clifford,"c(-2.257546, 53.46207)"
M15 4AJ,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M15 4AL,-2.258379,53.462769,E05000825,Clifford,"c(-2.258379, 53.462769)"
M15 4AN,-2.258558,53.462571,E05000825,Clifford,"c(-2.258558, 53.462571)"
M15 4AQ,-2.257546,53.46207,E05000825,Clifford,"c(-2.257546, 53.46207)"
M15 4AS,-2.257227,53.461621,E05000825,Clifford,"c(-2.257227, 53.461621)"
M15 4AT,-2.257227,53.461621,E05000825,Clifford,"c(-2.257227, 53.461621)"
M15 4AZ,-2.256355,53.461794,E05000825,Clifford,"c(-2.256355, 53.461794)"
M15 4BA,-2.256355,53.461794,E05000825,Clifford,"c(-2.256355, 53.461794)"
M15 4BF,-2.264138,53.466001,E05000825,Clifford,"c(-2.264138, 53.466001)"
M15 4BG,-2.263445,53.466084,E05000825,Clifford,"c(-2.263445, 53.466084)"
M15 4BH,-2.263519,53.465769,E05000825,Clifford,"c(-2.263519, 53.465769)"
M15 4BJ,-2.263863,53.465463,E05000825,Clifford,"c(-2.263863, 53.465463)"
M15 4BL,-2.263529,53.46505,E05000825,Clifford,"c(-2.263529, 53.46505)"
M15 4BN,-2.261891,53.46571,E05000825,Clifford,"c(-2.261891, 53.46571)"
M15 4BT,-2.262474,53.464971,E05000825,Clifford,"c(-2.262474, 53.464971)"
M15 4BU,-2.261226,53.465325,E05000825,Clifford,"c(-2.261226, 53.465325)"
M15 4BX,-2.261954,53.466212,E05000825,Clifford,"c(-2.261954, 53.466212)"
M15 4BY,-2.262599,53.46569,E05000825,Clifford,"c(-2.262599, 53.46569)"
M15 4BZ,-2.263792,53.466235,E05000825,Clifford,"c(-2.263792, 53.466235)"
M15 4DA,-2.261814,53.465332,E05000825,Clifford,"c(-2.261814, 53.465332)"
M15 4DE,-2.262017,53.466715,E05000825,Clifford,"c(-2.262017, 53.466715)"
M15 4ED,-2.26445,53.467744,E05000825,Clifford,"c(-2.26445, 53.467744)"
M15 4EE,-2.265405,53.46874,E05000825,Clifford,"c(-2.265405, 53.46874)"
M15 4EF,-2.265998,53.467283,E05000825,Clifford,"c(-2.265998, 53.467283)"
M15 4EH,-2.265484,53.466888,E05000825,Clifford,"c(-2.265484, 53.466888)"
M15 4EJ,-2.266055,53.466662,E05000825,Clifford,"c(-2.266055, 53.466662)"
M15 4EP,-2.263932,53.466802,E05000825,Clifford,"c(-2.263932, 53.466802)"
M15 4EZ,-2.265438,53.469144,E05000825,Clifford,"c(-2.265438, 53.469144)"
M15 4FB,-2.266127,53.466213,E05000825,Clifford,"c(-2.266127, 53.466213)"
M15 4FD,-2.264638,53.466585,E05000825,Clifford,"c(-2.264638, 53.466585)"
M15 4FE,-2.264673,53.467321,E05000825,Clifford,"c(-2.264673, 53.467321)"
M15 4FF,-2.264673,53.467321,E05000825,Clifford,"c(-2.264673, 53.467321)"
M15 4FH,-2.266055,53.466662,E05000825,Clifford,"c(-2.266055, 53.466662)"
M15 4FJ,-2.265343,53.466267,E05000825,Clifford,"c(-2.265343, 53.466267)"
M15 4FL,-2.265141,53.465109,E05000825,Clifford,"c(-2.265141, 53.465109)"
M15 4FP,-2.259867,53.464752,E05000825,Clifford,"c(-2.259867, 53.464752)"
M15 4FU,-2.261211,53.465307,E05000825,Clifford,"c(-2.261211, 53.465307)"
M15 4FW,-2.266599,53.469438,E05000825,Clifford,"c(-2.266599, 53.469438)"
M15 4GF,-2.261041,53.464615,E05000825,Clifford,"c(-2.261041, 53.464615)"
M15 4GH,-2.260914,53.465937,E05000825,Clifford,"c(-2.260914, 53.465937)"
M15 4GW,-2.261684,53.466482,E05000825,Clifford,"c(-2.261684, 53.466482)"
M15 4GX,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M15 4JL,-2.264557,53.465757,E05000825,Clifford,"c(-2.264557, 53.465757)"
M15 4JN,-2.265357,53.465837,E05000825,Clifford,"c(-2.265357, 53.465837)"
M15 4LS,-2.262773,53.457321,E05000825,Clifford,"c(-2.262773, 53.457321)"
M15 4ND,-2.269612,53.469432,E05000825,Clifford,"c(-2.269612, 53.469432)"
M15 4NE,-2.269763,53.469422,E05000825,Clifford,"c(-2.269763, 53.469422)"
