oa11cd,lsoa11cd,lsoa11nm,msoa11cd,msoa11nm,lad11cd,lad11nm
E00030936,E01006106,Trafford 017C,E02001275,Trafford 017,E08000009,Trafford
E00030937,E01006104,Trafford 017A,E02001275,Trafford 017,E08000009,Trafford
E00030938,E01006106,Trafford 017C,E02001275,Trafford 017,E08000009,Trafford
E00030939,E01006105,Trafford 017B,E02001275,Trafford 017,E08000009,Trafford
E00030940,E01006105,Trafford 017B,E02001275,Trafford 017,E08000009,Trafford
E00030941,E01006107,Trafford 017D,E02001275,Trafford 017,E08000009,Trafford
E00030942,E01006108,Trafford 017E,E02001275,Trafford 017,E08000009,Trafford
E00030943,E01006105,Trafford 017B,E02001275,Trafford 017,E08000009,Trafford
E00030944,E01006108,Trafford 017E,E02001275,Trafford 017,E08000009,Trafford
E00030945,E01006105,Trafford 017B,E02001275,Trafford 017,E08000009,Trafford
E00030946,E01006111,Trafford 001C,E02001259,Trafford 001,E08000009,Trafford
E00030947,E01006115,Trafford 004C,E02001262,Trafford 004,E08000009,Trafford
E00030948,E01006114,Trafford 004B,E02001262,Trafford 004,E08000009,Trafford
E00030949,E01006114,Trafford 004B,E02001262,Trafford 004,E08000009,Trafford
E00030950,E01006113,Trafford 004A,E02001262,Trafford 004,E08000009,Trafford
E00030951,E01006115,Trafford 004C,E02001262,Trafford 004,E08000009,Trafford
E00030952,E01006115,Trafford 004C,E02001262,Trafford 004,E08000009,Trafford
E00030953,E01006114,Trafford 004B,E02001262,Trafford 004,E08000009,Trafford
E00030954,E01006112,Trafford 001D,E02001259,Trafford 001,E08000009,Trafford
E00030955,E01006111,Trafford 001C,E02001259,Trafford 001,E08000009,Trafford
E00030956,E01006109,Trafford 001A,E02001259,Trafford 001,E08000009,Trafford
E00030957,E01006109,Trafford 001A,E02001259,Trafford 001,E08000009,Trafford
E00030958,E01006111,Trafford 001C,E02001259,Trafford 001,E08000009,Trafford
E00030959,E01006109,Trafford 001A,E02001259,Trafford 001,E08000009,Trafford
E00030960,E01006109,Trafford 001A,E02001259,Trafford 001,E08000009,Trafford
E00030961,E01006109,Trafford 001A,E02001259,Trafford 001,E08000009,Trafford
E00030962,E01006112,Trafford 001D,E02001259,Trafford 001,E08000009,Trafford
E00030963,E01006109,Trafford 001A,E02001259,Trafford 001,E08000009,Trafford
E00030964,E01006110,Trafford 001B,E02001259,Trafford 001,E08000009,Trafford
E00030965,E01006111,Trafford 001C,E02001259,Trafford 001,E08000009,Trafford
E00030966,E01006112,Trafford 001D,E02001259,Trafford 001,E08000009,Trafford
E00030967,E01006112,Trafford 001D,E02001259,Trafford 001,E08000009,Trafford
E00030968,E01006110,Trafford 001B,E02001259,Trafford 001,E08000009,Trafford
E00030969,E01006110,Trafford 001B,E02001259,Trafford 001,E08000009,Trafford
E00030970,E01006113,Trafford 004A,E02001262,Trafford 004,E08000009,Trafford
E00030971,E01006113,Trafford 004A,E02001262,Trafford 004,E08000009,Trafford
E00030972,E01006113,Trafford 004A,E02001262,Trafford 004,E08000009,Trafford
E00030973,E01006110,Trafford 001B,E02001259,Trafford 001,E08000009,Trafford
E00030974,E01006114,Trafford 004B,E02001262,Trafford 004,E08000009,Trafford
E00030975,E01006110,Trafford 001B,E02001259,Trafford 001,E08000009,Trafford
E00030976,E01006115,Trafford 004C,E02001262,Trafford 004,E08000009,Trafford
E00030977,E01006114,Trafford 004B,E02001262,Trafford 004,E08000009,Trafford
E00030978,E01006115,Trafford 004C,E02001262,Trafford 004,E08000009,Trafford
E00030979,E01006121,Trafford 002E,E02001260,Trafford 002,E08000009,Trafford
E00030980,E01006118,Trafford 002C,E02001260,Trafford 002,E08000009,Trafford
E00030981,E01006121,Trafford 002E,E02001260,Trafford 002,E08000009,Trafford
E00030982,E01006121,Trafford 002E,E02001260,Trafford 002,E08000009,Trafford
E00030983,E01006116,Trafford 002A,E02001260,Trafford 002,E08000009,Trafford
E00030984,E01006116,Trafford 002A,E02001260,Trafford 002,E08000009,Trafford
E00030985,E01006121,Trafford 002E,E02001260,Trafford 002,E08000009,Trafford
E00030986,E01006118,Trafford 002C,E02001260,Trafford 002,E08000009,Trafford
E00030987,E01006116,Trafford 002A,E02001260,Trafford 002,E08000009,Trafford
E00030988,E01006118,Trafford 002C,E02001260,Trafford 002,E08000009,Trafford
E00030989,E01006118,Trafford 002C,E02001260,Trafford 002,E08000009,Trafford
E00030990,E01006118,Trafford 002C,E02001260,Trafford 002,E08000009,Trafford
E00030991,E01006119,Trafford 002D,E02001260,Trafford 002,E08000009,Trafford
E00030992,E01006117,Trafford 002B,E02001260,Trafford 002,E08000009,Trafford
E00030993,E01006116,Trafford 002A,E02001260,Trafford 002,E08000009,Trafford
E00030994,E01006117,Trafford 002B,E02001260,Trafford 002,E08000009,Trafford
E00030995,E01006117,Trafford 002B,E02001260,Trafford 002,E08000009,Trafford
E00030996,E01006119,Trafford 002D,E02001260,Trafford 002,E08000009,Trafford
E00030997,E01006119,Trafford 002D,E02001260,Trafford 002,E08000009,Trafford
E00030998,E01006120,Trafford 010A,E02001268,Trafford 010,E08000009,Trafford
E00030999,E01006119,Trafford 002D,E02001260,Trafford 002,E08000009,Trafford
E00031000,E01006120,Trafford 010A,E02001268,Trafford 010,E08000009,Trafford
E00031001,E01006117,Trafford 002B,E02001260,Trafford 002,E08000009,Trafford
E00031002,E01006119,Trafford 002D,E02001260,Trafford 002,E08000009,Trafford
E00031003,E01006120,Trafford 010A,E02001268,Trafford 010,E08000009,Trafford
E00031004,E01006120,Trafford 010A,E02001268,Trafford 010,E08000009,Trafford
E00031005,E01006120,Trafford 010A,E02001268,Trafford 010,E08000009,Trafford
E00031006,E01006117,Trafford 002B,E02001260,Trafford 002,E08000009,Trafford
E00031007,E01006121,Trafford 002E,E02001260,Trafford 002,E08000009,Trafford
E00031008,E01006127,Trafford 007C,E02001265,Trafford 007,E08000009,Trafford
E00031009,E01006122,Trafford 005A,E02001263,Trafford 005,E08000009,Trafford
E00031010,E01006123,Trafford 005B,E02001263,Trafford 005,E08000009,Trafford
E00031011,E01006126,Trafford 007B,E02001265,Trafford 007,E08000009,Trafford
E00031012,E01006124,Trafford 005C,E02001263,Trafford 005,E08000009,Trafford
E00031013,E01006124,Trafford 005C,E02001263,Trafford 005,E08000009,Trafford
E00031014,E01006123,Trafford 005B,E02001263,Trafford 005,E08000009,Trafford
E00031015,E01006123,Trafford 005B,E02001263,Trafford 005,E08000009,Trafford
E00031016,E01006126,Trafford 007B,E02001265,Trafford 007,E08000009,Trafford
E00031017,E01006124,Trafford 005C,E02001263,Trafford 005,E08000009,Trafford
E00031018,E01006125,Trafford 007A,E02001265,Trafford 007,E08000009,Trafford
E00031019,E01006126,Trafford 007B,E02001265,Trafford 007,E08000009,Trafford
E00031020,E01006124,Trafford 005C,E02001263,Trafford 005,E08000009,Trafford
E00031021,E01006125,Trafford 007A,E02001265,Trafford 007,E08000009,Trafford
E00031022,E01006126,Trafford 007B,E02001265,Trafford 007,E08000009,Trafford
E00031023,E01006126,Trafford 007B,E02001265,Trafford 007,E08000009,Trafford
E00031024,E01006126,Trafford 007B,E02001265,Trafford 007,E08000009,Trafford
E00031025,E01006127,Trafford 007C,E02001265,Trafford 007,E08000009,Trafford
E00031026,E01006127,Trafford 007C,E02001265,Trafford 007,E08000009,Trafford
E00031027,E01006127,Trafford 007C,E02001265,Trafford 007,E08000009,Trafford
E00031028,E01006127,Trafford 007C,E02001265,Trafford 007,E08000009,Trafford
E00031029,E01006122,Trafford 005A,E02001263,Trafford 005,E08000009,Trafford
E00031030,E01006122,Trafford 005A,E02001263,Trafford 005,E08000009,Trafford
E00031031,E01006123,Trafford 005B,E02001263,Trafford 005,E08000009,Trafford
E00031032,E01006122,Trafford 005A,E02001263,Trafford 005,E08000009,Trafford
E00031033,E01006122,Trafford 005A,E02001263,Trafford 005,E08000009,Trafford
E00031034,E01006125,Trafford 007A,E02001265,Trafford 007,E08000009,Trafford
E00031035,E01006125,Trafford 007A,E02001265,Trafford 007,E08000009,Trafford
E00031036,E01006124,Trafford 005C,E02001263,Trafford 005,E08000009,Trafford
E00031037,E01006125,Trafford 007A,E02001265,Trafford 007,E08000009,Trafford
E00031038,E01006123,Trafford 005B,E02001263,Trafford 005,E08000009,Trafford
E00031039,E01006130,Trafford 007D,E02001265,Trafford 007,E08000009,Trafford
E00031040,E01006130,Trafford 007D,E02001265,Trafford 007,E08000009,Trafford
E00031041,E01006131,Trafford 005E,E02001263,Trafford 005,E08000009,Trafford
E00031042,E01006132,Trafford 007E,E02001265,Trafford 007,E08000009,Trafford
E00031043,E01006132,Trafford 007E,E02001265,Trafford 007,E08000009,Trafford
E00031044,E01006129,Trafford 010B,E02001268,Trafford 010,E08000009,Trafford
E00031045,E01006132,Trafford 007E,E02001265,Trafford 007,E08000009,Trafford
E00031046,E01006132,Trafford 007E,E02001265,Trafford 007,E08000009,Trafford
E00031047,E01006133,Trafford 010C,E02001268,Trafford 010,E08000009,Trafford
E00031048,E01006129,Trafford 010B,E02001268,Trafford 010,E08000009,Trafford
E00031049,E01006133,Trafford 010C,E02001268,Trafford 010,E08000009,Trafford
E00031050,E01006133,Trafford 010C,E02001268,Trafford 010,E08000009,Trafford
E00031051,E01006133,Trafford 010C,E02001268,Trafford 010,E08000009,Trafford
E00031052,E01006132,Trafford 007E,E02001265,Trafford 007,E08000009,Trafford
E00031053,E01006133,Trafford 010C,E02001268,Trafford 010,E08000009,Trafford
E00031054,E01006130,Trafford 007D,E02001265,Trafford 007,E08000009,Trafford
E00031055,E01006128,Trafford 005D,E02001263,Trafford 005,E08000009,Trafford
E00031056,E01006130,Trafford 007D,E02001265,Trafford 007,E08000009,Trafford
E00031057,E01006128,Trafford 005D,E02001263,Trafford 005,E08000009,Trafford
E00031058,E01006130,Trafford 007D,E02001265,Trafford 007,E08000009,Trafford
E00031059,E01006128,Trafford 005D,E02001263,Trafford 005,E08000009,Trafford
E00031060,E01006128,Trafford 005D,E02001263,Trafford 005,E08000009,Trafford
E00031061,E01006128,Trafford 005D,E02001263,Trafford 005,E08000009,Trafford
E00031062,E01006130,Trafford 007D,E02001265,Trafford 007,E08000009,Trafford
E00031063,E01006128,Trafford 005D,E02001263,Trafford 005,E08000009,Trafford
E00031064,E01006131,Trafford 005E,E02001263,Trafford 005,E08000009,Trafford
E00031065,E01006129,Trafford 010B,E02001268,Trafford 010,E08000009,Trafford
E00031066,E01006131,Trafford 005E,E02001263,Trafford 005,E08000009,Trafford
E00031067,E01006131,Trafford 005E,E02001263,Trafford 005,E08000009,Trafford
E00031068,E01006131,Trafford 005E,E02001263,Trafford 005,E08000009,Trafford
E00031069,E01006129,Trafford 010B,E02001268,Trafford 010,E08000009,Trafford
E00031070,E01006129,Trafford 010B,E02001268,Trafford 010,E08000009,Trafford
E00031071,E01006137,Trafford 028D,E02001286,Trafford 028,E08000009,Trafford
E00031072,E01006136,Trafford 028C,E02001286,Trafford 028,E08000009,Trafford
E00031073,E01006136,Trafford 028C,E02001286,Trafford 028,E08000009,Trafford
E00031074,E01006137,Trafford 028D,E02001286,Trafford 028,E08000009,Trafford
E00031075,E01006137,Trafford 028D,E02001286,Trafford 028,E08000009,Trafford
E00031076,E01006137,Trafford 028D,E02001286,Trafford 028,E08000009,Trafford
E00031077,E01006140,Trafford 026E,E02001284,Trafford 026,E08000009,Trafford
E00031078,E01006139,Trafford 026D,E02001284,Trafford 026,E08000009,Trafford
E00031079,E01006138,Trafford 028E,E02001286,Trafford 028,E08000009,Trafford
E00031080,E01006140,Trafford 026E,E02001284,Trafford 026,E08000009,Trafford
E00031081,E01006139,Trafford 026D,E02001284,Trafford 026,E08000009,Trafford
E00031082,E01006139,Trafford 026D,E02001284,Trafford 026,E08000009,Trafford
E00031083,E01006140,Trafford 026E,E02001284,Trafford 026,E08000009,Trafford
E00031084,E01006138,Trafford 028E,E02001286,Trafford 028,E08000009,Trafford
E00031085,E01006138,Trafford 028E,E02001286,Trafford 028,E08000009,Trafford
E00031086,E01006139,Trafford 026D,E02001284,Trafford 026,E08000009,Trafford
E00031087,E01006138,Trafford 028E,E02001286,Trafford 028,E08000009,Trafford
E00031088,E01006138,Trafford 028E,E02001286,Trafford 028,E08000009,Trafford
E00031089,E01006140,Trafford 026E,E02001284,Trafford 026,E08000009,Trafford
E00031090,E01006139,Trafford 026D,E02001284,Trafford 026,E08000009,Trafford
E00031091,E01006140,Trafford 026E,E02001284,Trafford 026,E08000009,Trafford
E00031092,E01006135,Trafford 028B,E02001286,Trafford 028,E08000009,Trafford
E00031093,E01006138,Trafford 028E,E02001286,Trafford 028,E08000009,Trafford
E00031094,E01006135,Trafford 028B,E02001286,Trafford 028,E08000009,Trafford
E00031095,E01006135,Trafford 028B,E02001286,Trafford 028,E08000009,Trafford
E00031096,E01006135,Trafford 028B,E02001286,Trafford 028,E08000009,Trafford
E00031097,E01006134,Trafford 028A,E02001286,Trafford 028,E08000009,Trafford
E00031098,E01006135,Trafford 028B,E02001286,Trafford 028,E08000009,Trafford
E00031099,E01006134,Trafford 028A,E02001286,Trafford 028,E08000009,Trafford
E00031100,E01006134,Trafford 028A,E02001286,Trafford 028,E08000009,Trafford
E00031101,E01006136,Trafford 028C,E02001286,Trafford 028,E08000009,Trafford
E00031102,E01006136,Trafford 028C,E02001286,Trafford 028,E08000009,Trafford
E00031103,E01006134,Trafford 028A,E02001286,Trafford 028,E08000009,Trafford
E00031104,E01006136,Trafford 028C,E02001286,Trafford 028,E08000009,Trafford
E00031105,E01006142,Trafford 011A,E02001269,Trafford 011,E08000009,Trafford
E00031106,E01006142,Trafford 011A,E02001269,Trafford 011,E08000009,Trafford
E00031107,E01006143,Trafford 011B,E02001269,Trafford 011,E08000009,Trafford
E00031108,E01006142,Trafford 011A,E02001269,Trafford 011,E08000009,Trafford
E00031109,E01006144,Trafford 011C,E02001269,Trafford 011,E08000009,Trafford
E00031110,E01006145,Trafford 004D,E02001262,Trafford 004,E08000009,Trafford
E00031111,E01006141,Trafford 003A,E02001261,Trafford 003,E08000009,Trafford
E00031112,E01006145,Trafford 004D,E02001262,Trafford 004,E08000009,Trafford
E00031113,E01006145,Trafford 004D,E02001262,Trafford 004,E08000009,Trafford
E00031114,E01006145,Trafford 004D,E02001262,Trafford 004,E08000009,Trafford
E00031115,E01006141,Trafford 003A,E02001261,Trafford 003,E08000009,Trafford
E00031116,E01006146,Trafford 004E,E02001262,Trafford 004,E08000009,Trafford
E00031117,E01006141,Trafford 003A,E02001261,Trafford 003,E08000009,Trafford
E00031118,E01006145,Trafford 004D,E02001262,Trafford 004,E08000009,Trafford
E00031119,E01006141,Trafford 003A,E02001261,Trafford 003,E08000009,Trafford
E00031120,E01006146,Trafford 004E,E02001262,Trafford 004,E08000009,Trafford
E00031121,E01006146,Trafford 004E,E02001262,Trafford 004,E08000009,Trafford
E00031122,E01006141,Trafford 003A,E02001261,Trafford 003,E08000009,Trafford
E00031123,E01006142,Trafford 011A,E02001269,Trafford 011,E08000009,Trafford
E00031124,E01006146,Trafford 004E,E02001262,Trafford 004,E08000009,Trafford
E00031125,E01006146,Trafford 004E,E02001262,Trafford 004,E08000009,Trafford
E00031126,E01006142,Trafford 011A,E02001269,Trafford 011,E08000009,Trafford
E00031127,E01006144,Trafford 011C,E02001269,Trafford 011,E08000009,Trafford
E00031128,E01006142,Trafford 011A,E02001269,Trafford 011,E08000009,Trafford
E00031129,E01006143,Trafford 011B,E02001269,Trafford 011,E08000009,Trafford
E00031130,E01006143,Trafford 011B,E02001269,Trafford 011,E08000009,Trafford
E00031131,E01006143,Trafford 011B,E02001269,Trafford 011,E08000009,Trafford
E00031132,E01006144,Trafford 011C,E02001269,Trafford 011,E08000009,Trafford
E00031133,E01006144,Trafford 011C,E02001269,Trafford 011,E08000009,Trafford
E00031134,E01006143,Trafford 011B,E02001269,Trafford 011,E08000009,Trafford
E00031135,E01006143,Trafford 011B,E02001269,Trafford 011,E08000009,Trafford
E00031136,E01006144,Trafford 011C,E02001269,Trafford 011,E08000009,Trafford
E00031137,E01006145,Trafford 004D,E02001262,Trafford 004,E08000009,Trafford
E00031138,E01006147,Trafford 012A,E02001270,Trafford 012,E08000009,Trafford
E00031139,E01006150,Trafford 012C,E02001270,Trafford 012,E08000009,Trafford
E00031140,E01006150,Trafford 012C,E02001270,Trafford 012,E08000009,Trafford
E00031141,E01006150,Trafford 012C,E02001270,Trafford 012,E08000009,Trafford
E00031142,E01006152,Trafford 016C,E02001274,Trafford 016,E08000009,Trafford
E00031143,E01006152,Trafford 016C,E02001274,Trafford 016,E08000009,Trafford
E00031144,E01006147,Trafford 012A,E02001270,Trafford 012,E08000009,Trafford
E00031145,E01006151,Trafford 016B,E02001274,Trafford 016,E08000009,Trafford
E00031146,E01006153,Trafford 016D,E02001274,Trafford 016,E08000009,Trafford
E00031147,E01006153,Trafford 016D,E02001274,Trafford 016,E08000009,Trafford
E00031148,E01006151,Trafford 016B,E02001274,Trafford 016,E08000009,Trafford
E00031149,E01006153,Trafford 016D,E02001274,Trafford 016,E08000009,Trafford
E00031150,E01006153,Trafford 016D,E02001274,Trafford 016,E08000009,Trafford
E00031151,E01006154,Trafford 012D,E02001270,Trafford 012,E08000009,Trafford
E00031152,E01006154,Trafford 012D,E02001270,Trafford 012,E08000009,Trafford
E00031153,E01006154,Trafford 012D,E02001270,Trafford 012,E08000009,Trafford
E00031154,E01006154,Trafford 012D,E02001270,Trafford 012,E08000009,Trafford
E00031155,E01006154,Trafford 012D,E02001270,Trafford 012,E08000009,Trafford
E00031156,E01006149,Trafford 012B,E02001270,Trafford 012,E08000009,Trafford
E00031157,E01006147,Trafford 012A,E02001270,Trafford 012,E08000009,Trafford
E00031158,E01006149,Trafford 012B,E02001270,Trafford 012,E08000009,Trafford
E00031159,E01006149,Trafford 012B,E02001270,Trafford 012,E08000009,Trafford
E00031160,E01006149,Trafford 012B,E02001270,Trafford 012,E08000009,Trafford
E00031161,E01006147,Trafford 012A,E02001270,Trafford 012,E08000009,Trafford
E00031162,E01006149,Trafford 012B,E02001270,Trafford 012,E08000009,Trafford
E00031163,E01006148,Trafford 016A,E02001274,Trafford 016,E08000009,Trafford
E00031164,E01006148,Trafford 016A,E02001274,Trafford 016,E08000009,Trafford
E00031165,E01006148,Trafford 016A,E02001274,Trafford 016,E08000009,Trafford
E00031166,E01006150,Trafford 012C,E02001270,Trafford 012,E08000009,Trafford
E00031167,E01006148,Trafford 016A,E02001274,Trafford 016,E08000009,Trafford
E00031168,E01006150,Trafford 012C,E02001270,Trafford 012,E08000009,Trafford
E00031169,E01006148,Trafford 016A,E02001274,Trafford 016,E08000009,Trafford
E00031170,E01006152,Trafford 016C,E02001274,Trafford 016,E08000009,Trafford
E00031171,E01006151,Trafford 016B,E02001274,Trafford 016,E08000009,Trafford
E00031172,E01006150,Trafford 012C,E02001270,Trafford 012,E08000009,Trafford
E00031173,E01006152,Trafford 016C,E02001274,Trafford 016,E08000009,Trafford
E00031174,E01006151,Trafford 016B,E02001274,Trafford 016,E08000009,Trafford
E00031175,E01006151,Trafford 016B,E02001274,Trafford 016,E08000009,Trafford
E00031176,E01006152,Trafford 016C,E02001274,Trafford 016,E08000009,Trafford
E00031177,E01006153,Trafford 016D,E02001274,Trafford 016,E08000009,Trafford
E00031178,E01006159,Trafford 006C,E02001264,Trafford 006,E08000009,Trafford
E00031179,E01006157,Trafford 006B,E02001264,Trafford 006,E08000009,Trafford
E00031180,E01006156,Trafford 008A,E02001266,Trafford 008,E08000009,Trafford
